method,collision_system,map_name,num_agents,seed,episode_step,duration_ns,duration_ms
PRIMAL2,block_both,random-s40_d0.15,100,0,24,92841669,92.841669
PRIMAL2,block_both,random-s40_d0.15,100,0,25,92479359,92.479359
PRIMAL2,block_both,random-s40_d0.15,100,0,26,72483024,72.483024
PRIMAL2,block_both,random-s40_d0.15,100,0,27,92444099,92.444099
PRIMAL2,block_both,random-s40_d0.15,100,0,28,71683065,71.683065
PRIMAL2,block_both,random-s40_d0.15,100,0,29,72177335,72.177335
PRIMAL2,block_both,random-s40_d0.15,100,0,30,91531558,91.531558
PRIMAL2,block_both,random-s40_d0.15,100,0,31,91544419,91.544419
PRIMAL2,block_both,random-s40_d0.15,100,0,32,72354235,72.354235
PRIMAL2,block_both,random-s40_d0.15,100,0,33,92595618,92.595618
PRIMAL2,block_both,random-s40_d0.15,100,0,34,72061565,72.061565
PRIMAL2,block_both,random-s40_d0.15,100,0,35,96176150,96.17615
PRIMAL2,block_both,random-s40_d0.15,100,0,36,72681024,72.681024
PRIMAL2,block_both,random-s40_d0.15,100,0,37,91915159,91.915159
PRIMAL2,block_both,random-s40_d0.15,100,0,38,91806458,91.806458
PRIMAL2,block_both,random-s40_d0.15,100,0,39,72863485,72.863485
PRIMAL2,block_both,random-s40_d0.15,100,0,40,71961455,71.961455
PRIMAL2,block_both,random-s40_d0.15,100,0,41,72116435,72.116435
PRIMAL2,block_both,random-s40_d0.15,100,0,42,71498514,71.498514
PRIMAL2,block_both,random-s40_d0.15,100,0,43,91373538,91.373538
PRIMAL2,block_both,random-s40_d0.15,100,0,44,95905350,95.90535
PRIMAL2,block_both,random-s40_d0.15,100,0,45,72000295,72.000295
PRIMAL2,block_both,random-s40_d0.15,100,0,46,92024358,92.024358
PRIMAL2,block_both,random-s40_d0.15,100,0,47,72461924,72.461924
PRIMAL2,block_both,random-s40_d0.15,100,0,48,91109559,91.109559
PRIMAL2,block_both,random-s40_d0.15,100,0,49,91044068,91.044068
PRIMAL2,block_both,random-s40_d0.15,100,0,50,91351249,91.351249
PRIMAL2,block_both,random-s40_d0.15,100,0,51,71994584,71.994584
PRIMAL2,block_both,random-s40_d0.15,100,0,52,90936188,90.936188
PRIMAL2,block_both,random-s40_d0.15,100,0,53,91955728,91.955728
PRIMAL2,block_both,random-s40_d0.15,100,0,54,94767689,94.767689
PRIMAL2,block_both,random-s40_d0.15,100,0,55,73841965,73.841965
PRIMAL2,block_both,random-s40_d0.15,100,0,56,73178904,73.178904
PRIMAL2,block_both,random-s40_d0.15,100,0,57,73214885,73.214885
PRIMAL2,block_both,random-s40_d0.15,100,0,58,73395185,73.395185
PRIMAL2,block_both,random-s40_d0.15,100,0,59,73777315,73.777315
PRIMAL2,block_both,random-s40_d0.15,100,0,60,73054974,73.054974
PRIMAL2,block_both,random-s40_d0.15,100,0,61,73358195,73.358195
PRIMAL2,block_both,random-s40_d0.15,100,0,62,72773005,72.773005
PRIMAL2,block_both,random-s40_d0.15,100,0,63,73553245,73.553245
PRIMAL2,block_both,random-s40_d0.15,100,0,64,73602725,73.602725
PRIMAL2,block_both,random-s40_d0.15,100,0,65,74559105,74.559105
PRIMAL2,block_both,random-s40_d0.15,100,0,66,73349204,73.349204
PRIMAL2,block_both,random-s40_d0.15,100,0,67,93628049,93.628049
PRIMAL2,block_both,random-s40_d0.15,100,0,68,73034215,73.034215
PRIMAL2,block_both,random-s40_d0.15,100,0,69,74367775,74.367775
PRIMAL2,block_both,random-s40_d0.15,100,0,70,73576424,73.576424
PRIMAL2,block_both,random-s40_d0.15,100,0,71,73199555,73.199555
PRIMAL2,block_both,random-s40_d0.15,100,0,72,73140605,73.140605
PRIMAL2,block_both,random-s40_d0.15,100,0,73,72695125,72.695125
PRIMAL2,block_both,random-s40_d0.15,100,0,74,73801375,73.801375
PRIMAL2,block_both,random-s40_d0.15,100,0,75,72785554,72.785554
PRIMAL2,block_both,random-s40_d0.15,100,0,76,72818585,72.818585
PRIMAL2,block_both,random-s40_d0.15,100,0,77,72124105,72.124105
PRIMAL2,block_both,random-s40_d0.15,100,0,78,71666485,71.666485
PRIMAL2,block_both,random-s40_d0.15,100,0,79,111933213,111.933213
PRIMAL2,block_both,random-s40_d0.15,100,0,80,73637185,73.637185
PRIMAL2,block_both,random-s40_d0.15,300,0,17,239985039,239.985039
PRIMAL2,block_both,random-s40_d0.15,300,0,18,268072543,268.072543
PRIMAL2,block_both,random-s40_d0.15,300,0,19,240082330,240.08233
PRIMAL2,block_both,random-s40_d0.15,300,0,20,221244637,221.244637
PRIMAL2,block_both,random-s40_d0.15,300,0,21,241140499,241.140499
PRIMAL2,block_both,random-s40_d0.15,300,0,22,261664532,261.664532
PRIMAL2,block_both,random-s40_d0.15,300,0,23,223058867,223.058867
PRIMAL2,block_both,random-s40_d0.15,300,0,24,241707320,241.70732
PRIMAL2,block_both,random-s40_d0.15,300,0,25,242290600,242.2906
PRIMAL2,block_both,random-s40_d0.15,300,0,26,221911297,221.911297
PRIMAL2,block_both,random-s40_d0.15,300,0,27,220363447,220.363447
PRIMAL2,block_both,random-s40_d0.15,300,0,28,222184847,222.184847
PRIMAL2,block_both,random-s40_d0.15,300,0,29,222315317,222.315317
PRIMAL2,block_both,random-s40_d0.15,300,0,30,221091097,221.091097
PRIMAL2,block_both,random-s40_d0.15,300,0,31,260677222,260.677222
PRIMAL2,block_both,random-s40_d0.15,300,0,32,240854980,240.85498
PRIMAL2,block_both,random-s40_d0.15,300,0,33,220978337,220.978337
PRIMAL2,block_both,random-s40_d0.15,300,0,34,240677380,240.67738
PRIMAL2,block_both,random-s40_d0.15,300,0,35,260361632,260.361632
PRIMAL2,block_both,random-s40_d0.15,300,0,36,248543461,248.543461
PRIMAL2,block_both,random-s40_d0.15,300,0,37,241645220,241.64522
PRIMAL2,block_both,random-s40_d0.15,300,0,38,220651037,220.651037
PRIMAL2,block_both,random-s40_d0.15,300,0,39,220578217,220.578217
PRIMAL2,block_both,random-s40_d0.15,300,0,40,264432703,264.432703
PRIMAL2,block_both,random-s40_d0.15,300,0,41,242434929,242.434929
PRIMAL2,block_both,random-s40_d0.15,300,0,42,238979329,238.979329
PRIMAL2,block_both,random-s40_d0.15,300,0,43,219785117,219.785117
PRIMAL2,block_both,random-s40_d0.15,300,0,44,221505857,221.505857
PRIMAL2,block_both,random-s40_d0.15,300,0,45,220385947,220.385947
PRIMAL2,block_both,random-s40_d0.15,300,0,46,222280778,222.280778
PRIMAL2,block_both,random-s40_d0.15,300,0,47,258171982,258.171982
PRIMAL2,block_both,random-s40_d0.15,300,0,48,219739067,219.739067
PRIMAL2,block_both,random-s40_d0.15,300,0,49,222960987,222.960987
PRIMAL2,block_both,random-s40_d0.15,300,0,50,240292909,240.292909
PRIMAL2,block_both,random-s40_d0.15,300,0,51,240592660,240.59266
PRIMAL2,block_both,random-s40_d0.15,300,0,52,240811979,240.811979
PRIMAL2,block_both,random-s40_d0.15,300,0,53,219435947,219.435947
PRIMAL2,block_both,random-s40_d0.15,300,0,54,242596350,242.59635
PRIMAL2,block_both,random-s40_d0.15,300,0,55,221019047,221.019047
PRIMAL2,block_both,random-s40_d0.15,300,0,56,241823140,241.82314
PRIMAL2,block_both,random-s40_d0.15,300,0,57,241679470,241.67947
PRIMAL2,block_both,random-s40_d0.15,300,0,58,242135290,242.13529
PRIMAL2,block_both,random-s40_d0.15,300,0,59,250110281,250.110281
PRIMAL2,block_both,random-s40_d0.15,300,0,60,243175030,243.17503
PRIMAL2,block_both,random-s40_d0.15,300,0,61,221645787,221.645787
PRIMAL2,block_both,random-s40_d0.15,300,0,62,246279190,246.27919
PRIMAL2,block_both,random-s40_d0.15,300,0,63,221664007,221.664007
PRIMAL2,block_both,random-s40_d0.15,300,0,64,240739970,240.73997
PRIMAL2,block_both,random-s40_d0.15,300,0,65,241821640,241.82164
PRIMAL2,block_both,random-s40_d0.15,300,0,66,242090930,242.09093
PRIMAL2,block_both,random-s40_d0.15,300,0,67,265398113,265.398113
PRIMAL2,block_both,random-s40_d0.15,300,0,68,241641809,241.641809
PRIMAL2,block_both,random-s40_d0.15,300,0,69,222839217,222.839217
PRIMAL2,block_both,random-s40_d0.15,300,0,70,241664270,241.66427
PRIMAL2,block_both,random-s40_d0.15,300,0,71,219203527,219.203527
PRIMAL2,block_both,random-s40_d0.15,300,0,72,240451460,240.45146
PRIMAL2,block_both,random-s40_d0.15,300,0,73,219575447,219.575447
PRIMAL2,block_both,random-s40_d0.15,300,0,74,219609857,219.609857
PRIMAL2,block_both,random-s40_d0.15,300,0,75,238945309,238.945309
PRIMAL2,block_both,random-s40_d0.15,300,0,76,260016132,260.016132
PRIMAL2,block_both,random-s40_d0.15,300,0,77,249512850,249.51285
PRIMAL2,block_both,random-s40_d0.15,300,0,78,250782720,250.78272
PRIMAL2,block_both,random-s40_d0.15,300,0,79,221683368,221.683368
PRIMAL2,block_both,random-s40_d0.15,300,0,80,223933407,223.933407
PRIMAL2,block_both,random-s40_d0.15,600,0,17,456008236,456.008236
PRIMAL2,block_both,random-s40_d0.15,600,0,18,476288778,476.288778
PRIMAL2,block_both,random-s40_d0.15,600,0,19,513964783,513.964783
PRIMAL2,block_both,random-s40_d0.15,600,0,20,461961327,461.961327
PRIMAL2,block_both,random-s40_d0.15,600,0,21,454142795,454.142795
PRIMAL2,block_both,random-s40_d0.15,600,0,22,455815686,455.815686
PRIMAL2,block_both,random-s40_d0.15,600,0,23,494294871,494.294871
PRIMAL2,block_both,random-s40_d0.15,600,0,24,457363296,457.363296
PRIMAL2,block_both,random-s40_d0.15,600,0,25,459385837,459.385837
PRIMAL2,block_both,random-s40_d0.15,600,0,26,476846978,476.846978
PRIMAL2,block_both,random-s40_d0.15,600,0,27,494374181,494.374181
PRIMAL2,block_both,random-s40_d0.15,600,0,28,478236308,478.236308
PRIMAL2,block_both,random-s40_d0.15,600,0,29,458637176,458.637176
PRIMAL2,block_both,random-s40_d0.15,600,0,30,477523459,477.523459
PRIMAL2,block_both,random-s40_d0.15,600,0,31,478089849,478.089849
PRIMAL2,block_both,random-s40_d0.15,600,0,32,518530064,518.530064
PRIMAL2,block_both,random-s40_d0.15,600,0,33,497565801,497.565801
PRIMAL2,block_both,random-s40_d0.15,600,0,34,479781729,479.781729
PRIMAL2,block_both,random-s40_d0.15,600,0,35,480565246,480.565246
PRIMAL2,block_both,random-s40_d0.15,600,0,36,479007665,479.007665
PRIMAL2,block_both,random-s40_d0.15,600,0,37,459774742,459.774742
PRIMAL2,block_both,random-s40_d0.15,600,0,38,463921353,463.921353
PRIMAL2,block_both,random-s40_d0.15,600,0,39,477225345,477.225345
PRIMAL2,block_both,random-s40_d0.15,600,0,40,459319462,459.319462
PRIMAL2,block_both,random-s40_d0.15,600,0,41,477460505,477.460505
PRIMAL2,block_both,random-s40_d0.15,600,0,42,458693422,458.693422
PRIMAL2,block_both,random-s40_d0.15,600,0,43,478267435,478.267435
PRIMAL2,block_both,random-s40_d0.15,600,0,44,459517912,459.517912
PRIMAL2,block_both,random-s40_d0.15,600,0,45,481344626,481.344626
PRIMAL2,block_both,random-s40_d0.15,600,0,46,458893592,458.893592
PRIMAL2,block_both,random-s40_d0.15,600,0,47,483917407,483.917407
PRIMAL2,block_both,random-s40_d0.15,600,0,48,481490287,481.490287
PRIMAL2,block_both,random-s40_d0.15,600,0,49,459490842,459.490842
PRIMAL2,block_both,random-s40_d0.15,600,0,50,481910706,481.910706
PRIMAL2,block_both,random-s40_d0.15,600,0,51,499422399,499.422399
PRIMAL2,block_both,random-s40_d0.15,600,0,52,462044563,462.044563
PRIMAL2,block_both,random-s40_d0.15,600,0,53,458222751,458.222751
PRIMAL2,block_both,random-s40_d0.15,600,0,54,458508492,458.508492
PRIMAL2,block_both,random-s40_d0.15,600,0,55,481283166,481.283166
PRIMAL2,block_both,random-s40_d0.15,600,0,56,462378923,462.378923
PRIMAL2,block_both,random-s40_d0.15,600,0,57,479598616,479.598616
PRIMAL2,block_both,random-s40_d0.15,600,0,58,458774812,458.774812
PRIMAL2,block_both,random-s40_d0.15,600,0,59,459533202,459.533202
PRIMAL2,block_both,random-s40_d0.15,600,0,60,459376373,459.376373
PRIMAL2,block_both,random-s40_d0.15,600,0,61,480889126,480.889126
PRIMAL2,block_both,random-s40_d0.15,600,0,62,479531225,479.531225
PRIMAL2,block_both,random-s40_d0.15,600,0,63,500778079,500.778079
PRIMAL2,block_both,random-s40_d0.15,600,0,64,459389552,459.389552
PRIMAL2,block_both,random-s40_d0.15,600,0,65,502483120,502.48312
PRIMAL2,block_both,random-s40_d0.15,600,0,66,458869262,458.869262
PRIMAL2,block_both,random-s40_d0.15,600,0,67,461915723,461.915723
PRIMAL2,block_both,random-s40_d0.15,600,0,68,477337355,477.337355
PRIMAL2,block_both,random-s40_d0.15,600,0,69,460025033,460.025033
PRIMAL2,block_both,random-s40_d0.15,600,0,70,498380299,498.380299
PRIMAL2,block_both,random-s40_d0.15,600,0,71,459166542,459.166542
PRIMAL2,block_both,random-s40_d0.15,600,0,72,517790313,517.790313
PRIMAL2,block_both,random-s40_d0.15,600,0,73,479783936,479.783936
PRIMAL2,block_both,random-s40_d0.15,600,0,74,464269193,464.269193
PRIMAL2,block_both,random-s40_d0.15,600,0,75,489304307,489.304307
PRIMAL2,block_both,random-s40_d0.15,600,0,76,461250192,461.250192
PRIMAL2,block_both,random-s40_d0.15,600,0,77,481882546,481.882546
PRIMAL2,block_both,random-s40_d0.15,600,0,78,459697792,459.697792
PRIMAL2,block_both,random-s40_d0.15,600,0,79,462238173,462.238173
PRIMAL2,block_both,random-s40_d0.15,600,0,80,481230446,481.230446
PRIMAL2,soft,random-s40_d0.15,100,0,17,73127653,73.127653
PRIMAL2,soft,random-s40_d0.15,100,0,18,73162023,73.162023
PRIMAL2,soft,random-s40_d0.15,100,0,19,73562403,73.562403
PRIMAL2,soft,random-s40_d0.15,100,0,20,92123187,92.123187
PRIMAL2,soft,random-s40_d0.15,100,0,21,92913487,92.913487
PRIMAL2,soft,random-s40_d0.15,100,0,22,92503136,92.503136
PRIMAL2,soft,random-s40_d0.15,100,0,23,73188323,73.188323
PRIMAL2,soft,random-s40_d0.15,100,0,24,97225037,97.225037
PRIMAL2,soft,random-s40_d0.15,100,0,25,94319837,94.319837
PRIMAL2,soft,random-s40_d0.15,100,0,26,73307584,73.307584
PRIMAL2,soft,random-s40_d0.15,100,0,27,92952447,92.952447
PRIMAL2,soft,random-s40_d0.15,100,0,28,71907873,71.907873
PRIMAL2,soft,random-s40_d0.15,100,0,29,72822623,72.822623
PRIMAL2,soft,random-s40_d0.15,100,0,30,92092636,92.092636
PRIMAL2,soft,random-s40_d0.15,100,0,31,111784320,111.78432
PRIMAL2,soft,random-s40_d0.15,100,0,32,92543587,92.543587
PRIMAL2,soft,random-s40_d0.15,100,0,33,72541863,72.541863
PRIMAL2,soft,random-s40_d0.15,100,0,34,92751556,92.751556
PRIMAL2,soft,random-s40_d0.15,100,0,35,72813753,72.813753
PRIMAL2,soft,random-s40_d0.15,100,0,36,72279633,72.279633
PRIMAL2,soft,random-s40_d0.15,100,0,37,91999276,91.999276
PRIMAL2,soft,random-s40_d0.15,100,0,38,71346712,71.346712
PRIMAL2,soft,random-s40_d0.15,100,0,39,71338783,71.338783
PRIMAL2,soft,random-s40_d0.15,100,0,40,71626293,71.626293
PRIMAL2,soft,random-s40_d0.15,100,0,41,91576496,91.576496
PRIMAL2,soft,random-s40_d0.15,100,0,42,72599033,72.599033
PRIMAL2,soft,random-s40_d0.15,100,0,43,72227843,72.227843
PRIMAL2,soft,random-s40_d0.15,100,0,44,72579023,72.579023
PRIMAL2,soft,random-s40_d0.15,100,0,45,72402753,72.402753
PRIMAL2,soft,random-s40_d0.15,100,0,46,72067803,72.067803
PRIMAL2,soft,random-s40_d0.15,100,0,47,91274406,91.274406
PRIMAL2,soft,random-s40_d0.15,100,0,48,110638030,110.63803
PRIMAL2,soft,random-s40_d0.15,100,0,49,72555353,72.555353
PRIMAL2,soft,random-s40_d0.15,100,0,50,91993086,91.993086
PRIMAL2,soft,random-s40_d0.15,100,0,51,72227863,72.227863
PRIMAL2,soft,random-s40_d0.15,100,0,52,91549346,91.549346
PRIMAL2,soft,random-s40_d0.15,100,0,53,71645642,71.645642
PRIMAL2,soft,random-s40_d0.15,100,0,54,91431276,91.431276
PRIMAL2,soft,random-s40_d0.15,100,0,55,71972203,71.972203
PRIMAL2,soft,random-s40_d0.15,100,0,56,91388386,91.388386
PRIMAL2,soft,random-s40_d0.15,100,0,57,71657873,71.657873
PRIMAL2,soft,random-s40_d0.15,100,0,58,72260733,72.260733
PRIMAL2,soft,random-s40_d0.15,100,0,59,92571936,92.571936
PRIMAL2,soft,random-s40_d0.15,100,0,60,71760613,71.760613
PRIMAL2,soft,random-s40_d0.15,100,0,61,72131283,72.131283
PRIMAL2,soft,random-s40_d0.15,100,0,62,72537923,72.537923
PRIMAL2,soft,random-s40_d0.15,100,0,63,71948043,71.948043
PRIMAL2,soft,random-s40_d0.15,100,0,64,71779583,71.779583
PRIMAL2,soft,random-s40_d0.15,100,0,65,71703943,71.703943
PRIMAL2,soft,random-s40_d0.15,100,0,66,91269946,91.269946
PRIMAL2,soft,random-s40_d0.15,100,0,67,77421574,77.421574
PRIMAL2,soft,random-s40_d0.15,100,0,68,73040273,73.040273
PRIMAL2,soft,random-s40_d0.15,100,0,69,72216623,72.216623
PRIMAL2,soft,random-s40_d0.15,100,0,70,72317933,72.317933
PRIMAL2,soft,random-s40_d0.15,100,0,71,72399703,72.399703
PRIMAL2,soft,random-s40_d0.15,100,0,72,72681173,72.681173
PRIMAL2,soft,random-s40_d0.15,100,0,73,112687100,112.6871
PRIMAL2,soft,random-s40_d0.15,100,0,74,72342373,72.342373
PRIMAL2,soft,random-s40_d0.15,100,0,75,72212033,72.212033
PRIMAL2,soft,random-s40_d0.15,100,0,76,72285273,72.285273
PRIMAL2,soft,random-s40_d0.15,100,0,77,72209283,72.209283
PRIMAL2,soft,random-s40_d0.15,100,0,78,72428453,72.428453
PRIMAL2,soft,random-s40_d0.15,100,0,79,92458507,92.458507
PRIMAL2,soft,random-s40_d0.15,100,0,80,72542313,72.542313
PRIMAL2,soft,random-s40_d0.15,300,0,17,219787850,219.78785
PRIMAL2,soft,random-s40_d0.15,300,0,18,220273889,220.273889
PRIMAL2,soft,random-s40_d0.15,300,0,19,278713649,278.713649
PRIMAL2,soft,random-s40_d0.15,300,0,20,221954090,221.95409
PRIMAL2,soft,random-s40_d0.15,300,0,21,223790681,223.790681
PRIMAL2,soft,random-s40_d0.15,300,0,22,259887056,259.887056
PRIMAL2,soft,random-s40_d0.15,300,0,23,242022493,242.022493
PRIMAL2,soft,random-s40_d0.15,300,0,24,242220093,242.220093
PRIMAL2,soft,random-s40_d0.15,300,0,25,221489460,221.48946
PRIMAL2,soft,random-s40_d0.15,300,0,26,279534040,279.53404
PRIMAL2,soft,random-s40_d0.15,300,0,27,222053270,222.05327
PRIMAL2,soft,random-s40_d0.15,300,0,28,222216890,222.21689
PRIMAL2,soft,random-s40_d0.15,300,0,29,223422140,223.42214
PRIMAL2,soft,random-s40_d0.15,300,0,30,240422863,240.422863
PRIMAL2,soft,random-s40_d0.15,300,0,31,241161853,241.161853
PRIMAL2,soft,random-s40_d0.15,300,0,32,261467457,261.467457
PRIMAL2,soft,random-s40_d0.15,300,0,33,242222543,242.222543
PRIMAL2,soft,random-s40_d0.15,300,0,34,241259003,241.259003
PRIMAL2,soft,random-s40_d0.15,300,0,35,221530349,221.530349
PRIMAL2,soft,random-s40_d0.15,300,0,36,240574453,240.574453
PRIMAL2,soft,random-s40_d0.15,300,0,37,240509553,240.509553
PRIMAL2,soft,random-s40_d0.15,300,0,38,242403723,242.403723
PRIMAL2,soft,random-s40_d0.15,300,0,39,226402071,226.402071
PRIMAL2,soft,random-s40_d0.15,300,0,40,260747657,260.747657
PRIMAL2,soft,random-s40_d0.15,300,0,41,241226143,241.226143
PRIMAL2,soft,random-s40_d0.15,300,0,42,243402414,243.402414
PRIMAL2,soft,random-s40_d0.15,300,0,43,242645503,242.645503
PRIMAL2,soft,random-s40_d0.15,300,0,44,241912174,241.912174
PRIMAL2,soft,random-s40_d0.15,300,0,45,220850020,220.85002
PRIMAL2,soft,random-s40_d0.15,300,0,46,239884103,239.884103
PRIMAL2,soft,random-s40_d0.15,300,0,47,221344099,221.344099
PRIMAL2,soft,random-s40_d0.15,300,0,48,279973410,279.97341
PRIMAL2,soft,random-s40_d0.15,300,0,49,219643789,219.643789
PRIMAL2,soft,random-s40_d0.15,300,0,50,259160976,259.160976
PRIMAL2,soft,random-s40_d0.15,300,0,51,240918633,240.918633
PRIMAL2,soft,random-s40_d0.15,300,0,52,221585600,221.5856
PRIMAL2,soft,random-s40_d0.15,300,0,53,239873353,239.873353
PRIMAL2,soft,random-s40_d0.15,300,0,54,221747760,221.74776
PRIMAL2,soft,random-s40_d0.15,300,0,55,221162919,221.162919
PRIMAL2,soft,random-s40_d0.15,300,0,56,264417147,264.417147
PRIMAL2,soft,random-s40_d0.15,300,0,57,258965687,258.965687
PRIMAL2,soft,random-s40_d0.15,300,0,58,220969509,220.969509
PRIMAL2,soft,random-s40_d0.15,300,0,59,240167853,240.167853
PRIMAL2,soft,random-s40_d0.15,300,0,60,241165983,241.165983
PRIMAL2,soft,random-s40_d0.15,300,0,61,279374600,279.3746
PRIMAL2,soft,random-s40_d0.15,300,0,62,221718099,221.718099
PRIMAL2,soft,random-s40_d0.15,300,0,63,241292204,241.292204
PRIMAL2,soft,random-s40_d0.15,300,0,64,260757766,260.757766
PRIMAL2,soft,random-s40_d0.15,300,0,65,220027379,220.027379
PRIMAL2,soft,random-s40_d0.15,300,0,66,240033873,240.033873
PRIMAL2,soft,random-s40_d0.15,300,0,67,239550263,239.550263
PRIMAL2,soft,random-s40_d0.15,300,0,68,259556287,259.556287
PRIMAL2,soft,random-s40_d0.15,300,0,69,241476043,241.476043
PRIMAL2,soft,random-s40_d0.15,300,0,70,240445243,240.445243
PRIMAL2,soft,random-s40_d0.15,300,0,71,299976413,299.976413
PRIMAL2,soft,random-s40_d0.15,300,0,72,242102734,242.102734
PRIMAL2,soft,random-s40_d0.15,300,0,73,222444500,222.4445
PRIMAL2,soft,random-s40_d0.15,300,0,74,223767660,223.76766
PRIMAL2,soft,random-s40_d0.15,300,0,75,221885459,221.885459
PRIMAL2,soft,random-s40_d0.15,300,0,76,260225666,260.225666
PRIMAL2,soft,random-s40_d0.15,300,0,77,221978479,221.978479
PRIMAL2,soft,random-s40_d0.15,300,0,78,261204696,261.204696
PRIMAL2,soft,random-s40_d0.15,300,0,79,222060990,222.06099
PRIMAL2,soft,random-s40_d0.15,300,0,80,240773813,240.773813
PRIMAL2,soft,random-s40_d0.15,600,0,17,471057760,471.05776
PRIMAL2,soft,random-s40_d0.15,600,0,18,497620045,497.620045
PRIMAL2,soft,random-s40_d0.15,600,0,19,455963288,455.963288
PRIMAL2,soft,random-s40_d0.15,600,0,20,478270992,478.270992
PRIMAL2,soft,random-s40_d0.15,600,0,21,457888569,457.888569
PRIMAL2,soft,random-s40_d0.15,600,0,22,494961275,494.961275
PRIMAL2,soft,random-s40_d0.15,600,0,23,458237858,458.237858
PRIMAL2,soft,random-s40_d0.15,600,0,24,497509076,497.509076
PRIMAL2,soft,random-s40_d0.15,600,0,25,480095822,480.095822
PRIMAL2,soft,random-s40_d0.15,600,0,26,499272636,499.272636
PRIMAL2,soft,random-s40_d0.15,600,0,27,477297612,477.297612
PRIMAL2,soft,random-s40_d0.15,600,0,28,536199902,536.199902
PRIMAL2,soft,random-s40_d0.15,600,0,29,457130108,457.130108
PRIMAL2,soft,random-s40_d0.15,600,0,30,457829728,457.829728
PRIMAL2,soft,random-s40_d0.15,600,0,31,496122285,496.122285
PRIMAL2,soft,random-s40_d0.15,600,0,32,482163913,482.163913
PRIMAL2,soft,random-s40_d0.15,600,0,33,457797308,457.797308
PRIMAL2,soft,random-s40_d0.15,600,0,34,496485285,496.485285
PRIMAL2,soft,random-s40_d0.15,600,0,35,560576386,560.576386
PRIMAL2,soft,random-s40_d0.15,600,0,36,477371812,477.371812
PRIMAL2,soft,random-s40_d0.15,600,0,37,463954440,463.95444
PRIMAL2,soft,random-s40_d0.15,600,0,38,539621272,539.621272
PRIMAL2,soft,random-s40_d0.15,600,0,39,462331939,462.331939
PRIMAL2,soft,random-s40_d0.15,600,0,40,484401823,484.401823
PRIMAL2,soft,random-s40_d0.15,600,0,41,459530759,459.530759
PRIMAL2,soft,random-s40_d0.15,600,0,42,462072220,462.07222
PRIMAL2,soft,random-s40_d0.15,600,0,43,463140800,463.1408
PRIMAL2,soft,random-s40_d0.15,600,0,44,480936013,480.936013
PRIMAL2,soft,random-s40_d0.15,600,0,45,515762499,515.762499
PRIMAL2,soft,random-s40_d0.15,600,0,46,490263694,490.263694
PRIMAL2,soft,random-s40_d0.15,600,0,47,469394311,469.394311
PRIMAL2,soft,random-s40_d0.15,600,0,48,481935342,481.935342
PRIMAL2,soft,random-s40_d0.15,600,0,49,486659433,486.659433
PRIMAL2,soft,random-s40_d0.15,600,0,50,462375279,462.375279
PRIMAL2,soft,random-s40_d0.15,600,0,51,485345273,485.345273
PRIMAL2,soft,random-s40_d0.15,600,0,52,503103757,503.103757
PRIMAL2,soft,random-s40_d0.15,600,0,53,466179560,466.17956
PRIMAL2,soft,random-s40_d0.15,600,0,54,464805509,464.805509
PRIMAL2,soft,random-s40_d0.15,600,0,55,485103883,485.103883
PRIMAL2,soft,random-s40_d0.15,600,0,56,487338554,487.338554
PRIMAL2,soft,random-s40_d0.15,600,0,57,511489198,511.489198
PRIMAL2,soft,random-s40_d0.15,600,0,58,487940464,487.940464
PRIMAL2,soft,random-s40_d0.15,600,0,59,464613900,464.6139
PRIMAL2,soft,random-s40_d0.15,600,0,60,483711703,483.711703
PRIMAL2,soft,random-s40_d0.15,600,0,61,484376333,484.376333
PRIMAL2,soft,random-s40_d0.15,600,0,62,484414203,484.414203
PRIMAL2,soft,random-s40_d0.15,600,0,63,464303370,464.30337
PRIMAL2,soft,random-s40_d0.15,600,0,64,485749584,485.749584
PRIMAL2,soft,random-s40_d0.15,600,0,65,524506410,524.50641
PRIMAL2,soft,random-s40_d0.15,600,0,66,485713344,485.713344
PRIMAL2,soft,random-s40_d0.15,600,0,67,470950691,470.950691
PRIMAL2,soft,random-s40_d0.15,600,0,68,486725133,486.725133
PRIMAL2,soft,random-s40_d0.15,600,0,69,464422900,464.4229
PRIMAL2,soft,random-s40_d0.15,600,0,70,463027859,463.027859
PRIMAL2,soft,random-s40_d0.15,600,0,71,502667366,502.667366
PRIMAL2,soft,random-s40_d0.15,600,0,72,485287644,485.287644
PRIMAL2,soft,random-s40_d0.15,600,0,73,542110883,542.110883
PRIMAL2,soft,random-s40_d0.15,600,0,74,464115070,464.11507
PRIMAL2,soft,random-s40_d0.15,600,0,75,505995127,505.995127
PRIMAL2,soft,random-s40_d0.15,600,0,76,483412253,483.412253
PRIMAL2,soft,random-s40_d0.15,600,0,77,465501510,465.50151
PRIMAL2,soft,random-s40_d0.15,600,0,78,462335380,462.33538
PRIMAL2,soft,random-s40_d0.15,600,0,79,483356333,483.356333
PRIMAL2,soft,random-s40_d0.15,600,0,80,482431773,482.431773
SRSLM,block_both,random-s40_d0.15,100,0,17,42634958,42.634958
SRSLM,block_both,random-s40_d0.15,100,0,18,42201268,42.201268
SRSLM,block_both,random-s40_d0.15,100,0,19,41507018,41.507018
SRSLM,block_both,random-s40_d0.15,100,0,20,40944109,40.944109
SRSLM,block_both,random-s40_d0.15,100,0,21,40825718,40.825718
